,categoria_de_trabajo,estado_marital,genero,trabajo,tiene_alto_valor_adquisitivo
695,5.0,5.0,1.0,6.0,0
696,5.0,0.0,1.0,14.0,0
697,5.0,0.0,0.0,6.0,0
698,2.0,1.0,0.0,10.0,0
699,5.0,1.0,0.0,7.0,0
700,5.0,5.0,0.0,8.0,0
701,5.0,1.0,0.0,1.0,0
702,3.0,5.0,0.0,7.0,1
703,0.0,5.0,0.0,0.0,0
704,4.0,0.0,1.0,6.0,0
705,5.0,0.0,1.0,3.0,0
706,5.0,1.0,1.0,3.0,0
707,5.0,0.0,0.0,3.0,0
708,3.0,1.0,0.0,8.0,0
709,6.0,1.0,0.0,1.0,1
710,5.0,1.0,0.0,6.0,0
711,5.0,0.0,0.0,1.0,0
712,6.0,1.0,0.0,8.0,0
713,5.0,0.0,0.0,6.0,0
714,6.0,1.0,0.0,13.0,0
715,4.0,5.0,0.0,9.0,0
716,5.0,1.0,0.0,8.0,0
717,0.0,3.0,1.0,0.0,0
718,4.0,1.0,0.0,7.0,0
719,5.0,1.0,0.0,1.0,0
720,5.0,5.0,0.0,7.0,0
721,5.0,1.0,0.0,12.0,0
722,4.0,3.0,1.0,1.0,0
723,4.0,1.0,0.0,8.0,0
724,5.0,0.0,1.0,14.0,0
725,6.0,5.0,0.0,7.0,0
726,6.0,1.0,0.0,7.0,1
727,5.0,4.0,1.0,14.0,0
728,0.0,5.0,1.0,0.0,0
729,5.0,5.0,0.0,12.0,0
730,5.0,1.0,0.0,4.0,0
731,5.0,1.0,0.0,14.0,0
732,3.0,1.0,0.0,10.0,0
733,5.0,5.0,0.0,4.0,0
734,4.0,5.0,0.0,8.0,0
735,5.0,1.0,0.0,8.0,0
736,2.0,1.0,0.0,10.0,0
737,5.0,1.0,0.0,8.0,0
738,2.0,5.0,0.0,6.0,0
739,2.0,3.0,1.0,6.0,0
740,5.0,1.0,1.0,6.0,0
741,5.0,1.0,0.0,8.0,0
742,5.0,1.0,0.0,4.0,0
743,4.0,1.0,0.0,1.0,0
744,5.0,5.0,0.0,14.0,0
745,5.0,0.0,1.0,4.0,0
746,4.0,1.0,0.0,4.0,0
747,3.0,6.0,1.0,7.0,0
748,3.0,1.0,1.0,3.0,0
749,1.0,1.0,0.0,13.0,0
750,1.0,1.0,1.0,1.0,0
751,2.0,1.0,0.0,1.0,0
752,5.0,5.0,0.0,14.0,0
753,5.0,0.0,1.0,8.0,0
754,3.0,5.0,1.0,1.0,0
755,6.0,1.0,0.0,8.0,0
756,2.0,0.0,0.0,7.0,0
757,5.0,0.0,1.0,3.0,0
758,5.0,1.0,0.0,1.0,0
759,5.0,5.0,0.0,1.0,0
760,1.0,5.0,0.0,7.0,0
761,3.0,1.0,1.0,3.0,0
762,5.0,5.0,1.0,7.0,0
763,5.0,0.0,0.0,6.0,0
764,5.0,5.0,1.0,11.0,0
765,0.0,5.0,0.0,0.0,0
766,5.0,5.0,1.0,7.0,0
767,5.0,5.0,1.0,3.0,0
768,0.0,5.0,0.0,0.0,0
769,3.0,1.0,0.0,1.0,0
770,5.0,6.0,1.0,6.0,0
771,5.0,5.0,1.0,3.0,0
772,5.0,4.0,0.0,5.0,0
773,5.0,5.0,1.0,14.0,0
774,5.0,1.0,0.0,5.0,1
775,3.0,1.0,0.0,7.0,0
776,5.0,1.0,0.0,1.0,0
777,5.0,5.0,0.0,4.0,0
778,5.0,4.0,1.0,7.0,0
779,5.0,1.0,0.0,5.0,0
780,5.0,0.0,1.0,6.0,0
781,0.0,1.0,0.0,0.0,1
782,5.0,1.0,0.0,8.0,0
783,5.0,1.0,0.0,13.0,0
784,5.0,1.0,0.0,3.0,1
785,5.0,1.0,0.0,7.0,0
786,5.0,1.0,0.0,5.0,1
787,5.0,1.0,0.0,5.0,0
788,2.0,5.0,1.0,7.0,0
789,5.0,5.0,0.0,8.0,0
790,3.0,1.0,1.0,10.0,0
791,5.0,0.0,1.0,6.0,0
792,5.0,5.0,0.0,6.0,0
793,4.0,1.0,0.0,9.0,0
794,2.0,1.0,0.0,6.0,0
795,3.0,1.0,0.0,7.0,0
796,3.0,5.0,1.0,12.0,0
797,5.0,1.0,0.0,12.0,0
798,5.0,5.0,1.0,6.0,0
799,2.0,1.0,0.0,8.0,0
800,5.0,5.0,0.0,14.0,0
801,5.0,5.0,1.0,1.0,0
802,2.0,1.0,0.0,12.0,0
803,5.0,1.0,0.0,4.0,0
804,5.0,1.0,0.0,8.0,0
805,5.0,0.0,0.0,1.0,0
806,5.0,1.0,0.0,13.0,0
807,5.0,1.0,0.0,14.0,0
808,3.0,0.0,1.0,3.0,0
809,4.0,1.0,0.0,8.0,0
810,5.0,5.0,0.0,7.0,0
811,5.0,5.0,0.0,12.0,0
812,2.0,1.0,0.0,10.0,0
813,5.0,1.0,0.0,8.0,0
814,4.0,1.0,0.0,9.0,0
815,5.0,1.0,0.0,1.0,0
816,0.0,1.0,0.0,0.0,0
817,3.0,5.0,1.0,6.0,0
818,5.0,5.0,0.0,9.0,0
819,2.0,0.0,1.0,7.0,0
820,2.0,5.0,1.0,7.0,0
821,5.0,5.0,1.0,6.0,0
822,5.0,0.0,0.0,5.0,0
823,5.0,5.0,0.0,1.0,0
824,5.0,1.0,0.0,12.0,0
825,5.0,1.0,1.0,6.0,0
826,5.0,5.0,1.0,14.0,0
827,5.0,5.0,1.0,6.0,0
828,5.0,1.0,0.0,8.0,1
829,5.0,1.0,0.0,1.0,0
830,3.0,1.0,1.0,4.0,0
831,5.0,5.0,0.0,6.0,0
832,5.0,1.0,0.0,1.0,0
833,1.0,0.0,1.0,12.0,0
834,5.0,1.0,0.0,8.0,0
835,5.0,5.0,0.0,12.0,0
836,5.0,1.0,0.0,13.0,0
837,5.0,1.0,0.0,9.0,0
838,4.0,1.0,0.0,8.0,0
839,5.0,1.0,0.0,13.0,0
840,5.0,1.0,0.0,1.0,0
841,3.0,5.0,0.0,10.0,0
842,5.0,5.0,0.0,8.0,0
843,5.0,1.0,1.0,7.0,0
844,5.0,4.0,1.0,14.0,0
845,3.0,0.0,1.0,7.0,0
846,5.0,1.0,0.0,1.0,0
847,4.0,1.0,0.0,1.0,0
848,5.0,1.0,0.0,12.0,0
849,5.0,5.0,0.0,3.0,0
850,5.0,5.0,0.0,3.0,0
851,6.0,1.0,0.0,7.0,1
852,5.0,5.0,0.0,5.0,0
853,4.0,1.0,0.0,8.0,0
854,5.0,5.0,0.0,6.0,0
855,3.0,1.0,0.0,6.0,0
856,5.0,1.0,0.0,8.0,0
857,5.0,0.0,0.0,14.0,0
858,2.0,1.0,0.0,7.0,0
859,5.0,1.0,0.0,8.0,0
860,3.0,4.0,1.0,3.0,0
861,4.0,1.0,0.0,14.0,0
862,5.0,0.0,1.0,3.0,0
863,2.0,1.0,0.0,6.0,0
864,5.0,5.0,0.0,7.0,0
865,5.0,5.0,0.0,12.0,0
866,1.0,1.0,0.0,1.0,0
867,5.0,1.0,0.0,4.0,0
868,1.0,1.0,0.0,7.0,0
869,5.0,5.0,0.0,8.0,0
870,4.0,1.0,1.0,7.0,0
871,5.0,5.0,0.0,14.0,0
872,5.0,1.0,0.0,8.0,0
873,0.0,1.0,0.0,0.0,0
874,5.0,5.0,0.0,5.0,0
875,5.0,1.0,0.0,14.0,0
876,5.0,5.0,1.0,7.0,0
877,5.0,5.0,0.0,10.0,0
878,5.0,1.0,0.0,7.0,0
879,3.0,1.0,0.0,7.0,0
880,0.0,5.0,0.0,0.0,0
881,5.0,5.0,1.0,12.0,0
882,5.0,1.0,0.0,7.0,1
883,2.0,5.0,1.0,7.0,0
884,5.0,1.0,0.0,12.0,0
885,3.0,1.0,0.0,7.0,0
886,5.0,1.0,0.0,8.0,0
887,5.0,1.0,0.0,14.0,1
888,1.0,0.0,0.0,3.0,0
889,5.0,1.0,0.0,1.0,0
890,5.0,1.0,0.0,3.0,0
891,5.0,0.0,1.0,1.0,0
892,5.0,1.0,0.0,8.0,0
893,2.0,5.0,1.0,6.0,0
894,5.0,1.0,0.0,7.0,0
895,5.0,3.0,0.0,4.0,0
896,5.0,5.0,0.0,1.0,0
897,4.0,1.0,0.0,8.0,1
898,5.0,5.0,0.0,5.0,0
899,5.0,1.0,0.0,14.0,0
900,5.0,1.0,0.0,4.0,0
901,5.0,1.0,0.0,8.0,1
902,5.0,5.0,1.0,3.0,0
903,5.0,5.0,0.0,9.0,0
904,5.0,5.0,0.0,3.0,0
905,5.0,1.0,0.0,7.0,0
906,6.0,1.0,0.0,1.0,0
907,4.0,1.0,0.0,13.0,0
908,4.0,1.0,0.0,14.0,0
909,5.0,1.0,0.0,8.0,0
910,5.0,5.0,0.0,4.0,0
911,5.0,1.0,1.0,14.0,0
912,5.0,1.0,0.0,4.0,0
913,0.0,5.0,1.0,0.0,0
914,5.0,1.0,0.0,12.0,0
915,0.0,0.0,1.0,0.0,0
916,5.0,4.0,0.0,8.0,1
917,5.0,1.0,0.0,4.0,0
918,5.0,1.0,0.0,13.0,0
919,2.0,5.0,0.0,3.0,0
920,5.0,1.0,0.0,8.0,0
921,5.0,1.0,0.0,1.0,0
922,2.0,1.0,0.0,7.0,0
923,5.0,1.0,0.0,14.0,0
924,5.0,0.0,0.0,10.0,0
925,5.0,1.0,0.0,4.0,0
926,0.0,5.0,1.0,0.0,0
927,5.0,5.0,0.0,4.0,0
928,4.0,1.0,0.0,13.0,0
929,4.0,1.0,0.0,9.0,0
930,5.0,5.0,1.0,6.0,0
931,6.0,1.0,0.0,14.0,0
932,5.0,1.0,0.0,5.0,0
933,0.0,5.0,1.0,0.0,0
934,5.0,1.0,0.0,4.0,0
935,4.0,1.0,0.0,8.0,0
936,5.0,5.0,1.0,1.0,0
937,4.0,1.0,0.0,1.0,0
938,4.0,5.0,1.0,14.0,0
939,5.0,5.0,0.0,1.0,0
940,5.0,1.0,0.0,8.0,0
941,5.0,1.0,0.0,14.0,0
942,5.0,5.0,1.0,3.0,0
943,6.0,1.0,0.0,14.0,0
944,5.0,5.0,0.0,6.0,0
945,5.0,1.0,0.0,7.0,0
946,5.0,1.0,0.0,8.0,0
947,4.0,5.0,0.0,9.0,0
948,5.0,4.0,0.0,1.0,0
949,1.0,5.0,0.0,1.0,0
950,5.0,4.0,0.0,8.0,0
951,5.0,3.0,1.0,4.0,0
952,5.0,1.0,1.0,4.0,0
953,2.0,5.0,0.0,5.0,0
954,5.0,1.0,0.0,10.0,0
955,5.0,5.0,1.0,14.0,0
956,2.0,1.0,0.0,6.0,0
957,5.0,1.0,0.0,13.0,0
958,4.0,1.0,1.0,6.0,1
959,5.0,1.0,0.0,13.0,0
960,0.0,5.0,1.0,0.0,0
961,5.0,0.0,0.0,9.0,0
962,5.0,1.0,0.0,5.0,0
963,5.0,5.0,0.0,4.0,0
964,5.0,1.0,0.0,14.0,0
965,5.0,5.0,0.0,3.0,0
966,5.0,0.0,1.0,6.0,0
967,5.0,1.0,0.0,8.0,0
968,5.0,1.0,1.0,6.0,0
969,5.0,0.0,1.0,6.0,0
970,5.0,5.0,0.0,1.0,1
971,5.0,1.0,0.0,1.0,1
972,4.0,1.0,0.0,8.0,0
973,5.0,1.0,0.0,6.0,0
974,5.0,1.0,0.0,8.0,0
975,3.0,0.0,0.0,1.0,0
976,2.0,5.0,1.0,3.0,0
977,4.0,1.0,0.0,1.0,0
978,5.0,0.0,0.0,14.0,1
979,4.0,0.0,0.0,7.0,1
980,4.0,1.0,0.0,7.0,0
981,0.0,5.0,1.0,0.0,0
982,2.0,0.0,0.0,4.0,0
983,5.0,1.0,0.0,4.0,0
984,5.0,1.0,0.0,3.0,0
985,5.0,5.0,0.0,4.0,1
986,2.0,1.0,0.0,3.0,0
987,1.0,5.0,1.0,1.0,0
988,5.0,5.0,1.0,13.0,0
989,5.0,5.0,0.0,6.0,0
990,3.0,1.0,1.0,3.0,0
991,4.0,1.0,0.0,1.0,1
992,6.0,1.0,0.0,7.0,1
993,2.0,1.0,0.0,1.0,0
994,5.0,0.0,1.0,6.0,1
995,5.0,5.0,1.0,14.0,0
996,2.0,6.0,1.0,7.0,0
997,5.0,5.0,0.0,9.0,0
998,5.0,1.0,0.0,14.0,0
999,5.0,5.0,0.0,7.0,0
1000,0.0,5.0,1.0,0.0,0
1001,5.0,1.0,1.0,3.0,0
1002,0.0,5.0,0.0,0.0,0
1003,4.0,4.0,0.0,1.0,0
1004,5.0,1.0,0.0,8.0,0
1005,0.0,1.0,0.0,0.0,0
1006,5.0,1.0,0.0,14.0,0
1007,4.0,6.0,1.0,1.0,0
1008,1.0,1.0,0.0,7.0,0
1009,0.0,5.0,1.0,0.0,0
1010,2.0,6.0,0.0,6.0,0
1011,5.0,0.0,0.0,13.0,0
1012,2.0,1.0,0.0,7.0,0
1013,5.0,4.0,0.0,6.0,0
1014,5.0,1.0,0.0,4.0,0
1015,1.0,1.0,0.0,8.0,0
1016,5.0,1.0,0.0,14.0,0
1017,5.0,1.0,0.0,12.0,0
1018,0.0,1.0,0.0,0.0,0
1019,5.0,1.0,0.0,12.0,0
1020,4.0,1.0,1.0,1.0,0
1021,5.0,0.0,1.0,4.0,0
1022,4.0,1.0,0.0,8.0,0
1023,1.0,5.0,0.0,7.0,0
1024,5.0,5.0,0.0,8.0,0
1025,1.0,1.0,0.0,1.0,1
1026,5.0,0.0,1.0,14.0,0
1027,5.0,1.0,1.0,6.0,0
1028,5.0,5.0,1.0,14.0,0
1029,0.0,4.0,0.0,0.0,0
1030,5.0,5.0,1.0,3.0,0
1031,5.0,1.0,0.0,12.0,0
1032,5.0,1.0,0.0,7.0,0
1033,4.0,1.0,0.0,14.0,0
1034,5.0,6.0,1.0,3.0,0
1035,5.0,0.0,0.0,6.0,0
1036,5.0,1.0,0.0,8.0,0
1037,5.0,6.0,1.0,3.0,0
1038,5.0,1.0,1.0,6.0,0
1039,2.0,5.0,1.0,7.0,0
1040,3.0,1.0,0.0,7.0,1
1041,6.0,0.0,0.0,7.0,1
1042,3.0,4.0,1.0,12.0,0
1043,0.0,0.0,1.0,0.0,0
1044,5.0,5.0,1.0,14.0,0
1045,5.0,1.0,0.0,1.0,0
1046,1.0,1.0,0.0,5.0,0
1047,5.0,0.0,0.0,7.0,0
1048,0.0,5.0,0.0,0.0,0
1049,3.0,0.0,1.0,7.0,0
1050,5.0,1.0,1.0,7.0,0
1051,5.0,1.0,0.0,1.0,0
1052,5.0,1.0,0.0,1.0,0
1053,5.0,0.0,0.0,8.0,0
1054,5.0,1.0,0.0,1.0,0
1055,3.0,1.0,0.0,7.0,0
1056,5.0,5.0,0.0,14.0,0
1057,3.0,1.0,0.0,7.0,0
1058,5.0,5.0,0.0,8.0,0
1059,5.0,5.0,0.0,5.0,0
1060,5.0,0.0,0.0,7.0,0
1061,5.0,5.0,0.0,5.0,0
1062,5.0,5.0,1.0,14.0,0
1063,0.0,6.0,1.0,0.0,0
1064,5.0,5.0,0.0,14.0,0
1065,3.0,0.0,1.0,3.0,0
1066,5.0,1.0,0.0,7.0,0
1067,5.0,6.0,1.0,3.0,0
1068,5.0,1.0,0.0,7.0,0
1069,5.0,1.0,0.0,14.0,1
1070,5.0,0.0,1.0,3.0,1
1071,5.0,5.0,0.0,3.0,0
1072,5.0,1.0,0.0,8.0,0
1073,5.0,6.0,1.0,5.0,0
1074,5.0,1.0,0.0,7.0,1
1075,3.0,1.0,0.0,3.0,1
1076,5.0,4.0,1.0,14.0,0
1077,5.0,1.0,0.0,13.0,0
1078,5.0,1.0,0.0,8.0,0
1079,5.0,6.0,1.0,4.0,0
1080,5.0,5.0,0.0,8.0,0
1081,5.0,5.0,0.0,3.0,0
1082,5.0,1.0,0.0,8.0,0
1083,5.0,1.0,1.0,3.0,0
1084,5.0,5.0,0.0,7.0,0
1085,4.0,4.0,1.0,6.0,0
1086,6.0,1.0,0.0,1.0,1
1087,5.0,1.0,0.0,13.0,0
1088,3.0,0.0,1.0,6.0,0
1089,5.0,1.0,0.0,3.0,0
1090,4.0,1.0,0.0,14.0,0
1091,5.0,1.0,0.0,8.0,0
1092,5.0,5.0,0.0,12.0,0
1093,5.0,1.0,0.0,4.0,0
1094,5.0,4.0,1.0,6.0,0
1095,5.0,0.0,0.0,9.0,0
1096,5.0,1.0,0.0,1.0,0
1097,6.0,1.0,0.0,14.0,1
1098,5.0,5.0,0.0,1.0,1
1099,5.0,5.0,0.0,8.0,0
1100,3.0,4.0,1.0,6.0,0
1101,5.0,1.0,0.0,4.0,0
1102,4.0,1.0,0.0,9.0,0
1103,5.0,5.0,0.0,6.0,0
1104,5.0,5.0,1.0,6.0,0
1105,5.0,1.0,0.0,5.0,0
1106,5.0,5.0,1.0,3.0,0
1107,5.0,5.0,0.0,1.0,0
1108,5.0,0.0,1.0,12.0,0
1109,5.0,1.0,0.0,8.0,0
1110,4.0,1.0,0.0,14.0,1
1111,5.0,1.0,0.0,12.0,0
1112,5.0,1.0,0.0,1.0,0
1113,4.0,1.0,0.0,13.0,1
1114,5.0,6.0,1.0,13.0,0
1115,1.0,1.0,0.0,3.0,0
1116,5.0,5.0,0.0,4.0,0
1117,5.0,5.0,1.0,7.0,0
1118,5.0,1.0,0.0,3.0,0
1119,5.0,1.0,0.0,8.0,0
1120,0.0,1.0,0.0,0.0,0
1121,2.0,1.0,0.0,7.0,0
1122,5.0,1.0,0.0,1.0,1
1123,5.0,1.0,0.0,14.0,0
1124,5.0,1.0,0.0,8.0,0
1125,3.0,1.0,0.0,8.0,0
1126,5.0,4.0,0.0,8.0,0
1127,0.0,1.0,0.0,0.0,0
1128,5.0,0.0,1.0,6.0,0
1129,2.0,5.0,1.0,7.0,0
1130,0.0,1.0,0.0,0.0,0
1131,5.0,1.0,0.0,7.0,1
1132,5.0,1.0,0.0,13.0,0
1133,5.0,3.0,1.0,4.0,0
1134,5.0,5.0,1.0,11.0,0
1135,4.0,5.0,0.0,8.0,0
1136,4.0,1.0,0.0,8.0,0
1137,5.0,5.0,0.0,1.0,0
1138,5.0,5.0,0.0,5.0,0
1139,5.0,0.0,1.0,14.0,0
1140,5.0,1.0,0.0,8.0,0
1141,5.0,1.0,0.0,8.0,0
1142,0.0,6.0,1.0,0.0,0
1143,3.0,5.0,1.0,1.0,0
1144,5.0,0.0,0.0,14.0,0
1145,5.0,5.0,1.0,3.0,0
1146,5.0,5.0,1.0,6.0,0
1147,5.0,5.0,0.0,14.0,0
1148,4.0,1.0,0.0,14.0,0
1149,5.0,5.0,1.0,14.0,0
1150,5.0,4.0,1.0,6.0,0
1151,5.0,1.0,0.0,8.0,1
1152,5.0,1.0,0.0,13.0,0
1153,5.0,1.0,1.0,6.0,0
1154,5.0,1.0,0.0,1.0,1
1155,3.0,0.0,0.0,1.0,0
1156,0.0,0.0,0.0,0.0,0
1157,6.0,1.0,0.0,7.0,1
1158,3.0,1.0,0.0,7.0,1
1159,5.0,5.0,0.0,13.0,0
1160,5.0,0.0,1.0,3.0,1
1161,5.0,1.0,0.0,6.0,0
1162,4.0,0.0,0.0,14.0,0
1163,3.0,3.0,0.0,12.0,0
1164,5.0,0.0,1.0,3.0,0
1165,5.0,5.0,1.0,4.0,0
1166,2.0,4.0,1.0,7.0,0
1167,0.0,0.0,1.0,0.0,0
1168,5.0,1.0,0.0,8.0,0
1169,0.0,1.0,0.0,0.0,0
1170,5.0,1.0,0.0,7.0,0
1171,5.0,0.0,0.0,12.0,0
1172,4.0,0.0,1.0,1.0,0
1173,5.0,1.0,0.0,14.0,0
1174,2.0,6.0,1.0,6.0,0
1175,5.0,5.0,1.0,3.0,0
1176,5.0,5.0,1.0,3.0,0
1177,0.0,6.0,1.0,0.0,0
1178,5.0,0.0,1.0,1.0,0
1179,5.0,5.0,0.0,13.0,0
1180,1.0,6.0,1.0,1.0,0
1181,5.0,0.0,1.0,7.0,0
1182,5.0,6.0,0.0,1.0,1
1183,5.0,1.0,1.0,6.0,0
1184,5.0,0.0,0.0,7.0,0
1185,5.0,0.0,1.0,6.0,0
1186,5.0,1.0,1.0,13.0,0
1187,5.0,1.0,0.0,3.0,0
1188,3.0,1.0,0.0,3.0,0
1189,5.0,5.0,0.0,5.0,0
1190,4.0,1.0,0.0,7.0,0
1191,5.0,5.0,1.0,3.0,0
1192,5.0,5.0,0.0,1.0,0
1193,5.0,0.0,0.0,4.0,0
1194,5.0,5.0,0.0,7.0,0
1195,1.0,5.0,0.0,5.0,0
1196,4.0,1.0,0.0,6.0,0
1197,0.0,5.0,0.0,0.0,0
1198,3.0,5.0,0.0,7.0,0
1199,2.0,4.0,0.0,7.0,0
1200,5.0,5.0,1.0,14.0,0
1201,5.0,5.0,1.0,4.0,0
1202,5.0,1.0,0.0,7.0,0
1203,5.0,5.0,0.0,14.0,0
1204,5.0,1.0,0.0,1.0,0
1205,0.0,5.0,0.0,0.0,0
1206,5.0,1.0,0.0,8.0,1
1207,5.0,0.0,1.0,1.0,0
1208,5.0,0.0,1.0,4.0,0
1209,5.0,5.0,0.0,12.0,0
1210,5.0,0.0,0.0,8.0,0
1211,2.0,1.0,0.0,8.0,0
1212,6.0,0.0,1.0,1.0,0
1213,5.0,5.0,0.0,6.0,0
1214,4.0,1.0,0.0,7.0,0
1215,2.0,5.0,1.0,7.0,0
1216,5.0,1.0,0.0,3.0,0
1217,5.0,1.0,0.0,6.0,0
1218,5.0,1.0,0.0,14.0,1
1219,5.0,0.0,1.0,3.0,0
1220,2.0,0.0,0.0,8.0,0
1221,5.0,1.0,0.0,13.0,0
1222,5.0,1.0,0.0,14.0,1
1223,5.0,0.0,0.0,14.0,0
1224,5.0,4.0,1.0,6.0,0
1225,5.0,5.0,0.0,14.0,0
1226,5.0,1.0,0.0,8.0,1
1227,4.0,1.0,0.0,1.0,0
1228,5.0,1.0,0.0,8.0,0
1229,5.0,1.0,0.0,1.0,0
1230,5.0,5.0,1.0,6.0,0
1231,5.0,1.0,0.0,13.0,0
1232,5.0,5.0,0.0,5.0,0
1233,2.0,1.0,0.0,10.0,0
1234,5.0,3.0,0.0,6.0,0
1235,5.0,4.0,1.0,11.0,0
1236,5.0,5.0,0.0,7.0,1
1237,5.0,1.0,0.0,5.0,0
1238,4.0,1.0,0.0,7.0,0
1239,5.0,1.0,0.0,14.0,0
1240,5.0,6.0,1.0,7.0,1
1241,0.0,1.0,1.0,0.0,1
1242,5.0,0.0,1.0,6.0,0
1243,5.0,5.0,1.0,14.0,0
1244,5.0,3.0,0.0,13.0,0
1245,6.0,1.0,0.0,7.0,0
1246,1.0,4.0,1.0,1.0,0
1247,3.0,5.0,0.0,3.0,0
1248,5.0,5.0,0.0,14.0,0
1249,5.0,1.0,0.0,7.0,0
1250,3.0,1.0,1.0,7.0,0
1251,0.0,5.0,1.0,0.0,0
1252,5.0,4.0,1.0,5.0,0
1253,2.0,1.0,0.0,9.0,0
1254,6.0,1.0,1.0,3.0,0
1255,5.0,3.0,0.0,3.0,0
1256,5.0,5.0,0.0,1.0,0
1257,5.0,1.0,0.0,8.0,0
1258,0.0,5.0,0.0,0.0,0
1259,0.0,5.0,0.0,0.0,0
1260,4.0,1.0,0.0,7.0,0
1261,5.0,1.0,0.0,13.0,0
1262,5.0,5.0,0.0,1.0,0
1263,5.0,1.0,0.0,3.0,0
1264,5.0,5.0,1.0,3.0,0
1265,5.0,5.0,0.0,12.0,0
1266,5.0,1.0,1.0,3.0,0
1267,5.0,0.0,1.0,11.0,0
1268,5.0,1.0,0.0,1.0,0
1269,5.0,0.0,0.0,14.0,0
1270,5.0,1.0,0.0,8.0,0
1271,4.0,5.0,0.0,14.0,0
1272,5.0,5.0,1.0,3.0,0
1273,4.0,1.0,0.0,7.0,0
1274,5.0,5.0,0.0,4.0,0
1275,5.0,5.0,0.0,13.0,0
1276,4.0,1.0,0.0,9.0,0
1277,5.0,1.0,0.0,8.0,0
1278,3.0,0.0,1.0,3.0,0
1279,5.0,1.0,0.0,9.0,0
1280,1.0,5.0,0.0,7.0,0
1281,5.0,1.0,0.0,8.0,1
1282,5.0,5.0,1.0,6.0,0
1283,5.0,5.0,1.0,3.0,0
1284,1.0,6.0,1.0,3.0,0
1285,0.0,0.0,0.0,0.0,0
1286,4.0,1.0,0.0,14.0,0
1287,5.0,5.0,1.0,3.0,0
1288,5.0,1.0,0.0,8.0,0
1289,3.0,1.0,0.0,1.0,0
1290,5.0,1.0,0.0,1.0,0
1291,5.0,5.0,1.0,1.0,0
1292,5.0,1.0,0.0,4.0,0
1293,5.0,0.0,1.0,14.0,0
1294,5.0,1.0,1.0,1.0,1
1295,5.0,0.0,1.0,1.0,0
1296,5.0,1.0,0.0,8.0,0
1297,5.0,1.0,0.0,13.0,0
1298,5.0,5.0,1.0,14.0,0
1299,5.0,5.0,1.0,3.0,0
1300,5.0,5.0,0.0,4.0,0
1301,3.0,0.0,1.0,7.0,0
1302,3.0,5.0,1.0,7.0,0
1303,5.0,5.0,1.0,5.0,0
1304,5.0,0.0,1.0,12.0,0
1305,3.0,5.0,0.0,3.0,0
1306,0.0,5.0,1.0,0.0,0
1307,5.0,1.0,0.0,10.0,0
1308,5.0,5.0,1.0,8.0,0
1309,5.0,6.0,1.0,4.0,0
1310,2.0,0.0,1.0,7.0,0
1311,5.0,1.0,0.0,3.0,0
1312,5.0,5.0,0.0,4.0,0
1313,5.0,1.0,0.0,3.0,0
1314,5.0,3.0,0.0,1.0,1
1315,5.0,5.0,0.0,3.0,0
1316,5.0,5.0,0.0,6.0,0
1317,5.0,0.0,1.0,1.0,0
1318,5.0,5.0,0.0,5.0,0
1319,5.0,1.0,0.0,1.0,0
1320,5.0,1.0,0.0,4.0,0
1321,2.0,1.0,0.0,8.0,0
1322,5.0,5.0,1.0,6.0,0
1323,5.0,1.0,0.0,1.0,0
1324,5.0,0.0,1.0,4.0,0
1325,5.0,0.0,1.0,12.0,0
1326,5.0,1.0,0.0,8.0,1
1327,5.0,5.0,0.0,5.0,0
1328,3.0,1.0,0.0,1.0,0
1329,5.0,1.0,0.0,12.0,0
1330,5.0,1.0,0.0,7.0,1
1331,5.0,1.0,0.0,8.0,0
1332,5.0,5.0,0.0,6.0,0
1333,5.0,5.0,0.0,7.0,0
1334,6.0,1.0,0.0,14.0,0
1335,5.0,0.0,1.0,7.0,0
1336,4.0,1.0,0.0,12.0,0
1337,5.0,5.0,0.0,9.0,0
1338,0.0,5.0,0.0,0.0,0
1339,5.0,1.0,0.0,8.0,0
1340,5.0,1.0,1.0,14.0,0
1341,3.0,1.0,0.0,7.0,0
1342,5.0,1.0,0.0,8.0,0
1343,5.0,0.0,0.0,1.0,1
1344,5.0,5.0,1.0,7.0,0
1345,5.0,1.0,0.0,1.0,0
1346,5.0,1.0,0.0,3.0,0
1347,5.0,5.0,0.0,7.0,0
1348,5.0,5.0,0.0,7.0,1
1349,5.0,5.0,0.0,5.0,0
1350,5.0,5.0,0.0,5.0,0
1351,5.0,1.0,0.0,14.0,0
1352,4.0,1.0,0.0,8.0,0
1353,5.0,5.0,0.0,8.0,0
1354,6.0,1.0,0.0,14.0,0
1355,5.0,5.0,0.0,1.0,0
1356,5.0,5.0,0.0,1.0,0
1357,5.0,1.0,0.0,7.0,0
1358,2.0,5.0,1.0,7.0,0
1359,5.0,1.0,1.0,1.0,0
1360,5.0,1.0,0.0,1.0,0
1361,2.0,1.0,0.0,6.0,0
1362,0.0,4.0,1.0,0.0,0
1363,2.0,1.0,0.0,7.0,1
1364,4.0,5.0,0.0,14.0,0
1365,5.0,5.0,0.0,6.0,0
1366,5.0,1.0,0.0,3.0,0
1367,0.0,1.0,0.0,0.0,0
1368,2.0,5.0,1.0,3.0,0
1369,5.0,1.0,0.0,4.0,0
1370,5.0,1.0,0.0,7.0,0
1371,4.0,1.0,0.0,9.0,0
1372,2.0,5.0,0.0,5.0,0
1373,5.0,1.0,0.0,8.0,0
